영업상태명,소재지전체주소,도로명전체주소,사업장명,최종수정시점,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),위생업태명,시도,지역구,주소_매장명
영업/정상,서울특별시 강남구 역삼동 839-0번지 황산빌딩101호,"서울특별시 강남구 강남대로62길 22 (역삼동,황산빌딩101호)",더벤티 뱅뱅사거리점,42779.56999,43343.99999,다방,202881.1518,443151.4514,다방,서울특별시,강남구,강남대로62길 22 (역삼동 더벤티 뱅뱅사거리점
영업/정상,서울특별시 강남구 역삼동 697-14 지하1층,"서울특별시 강남구 테헤란로53길 15-5 (역삼동,지하1층)",밥앤밥,44463.62022,44465.11111,일반조리판매,204034.9387,444799.1319,일반조리판매,서울특별시,강남구,테헤란로53길 15-5 (역삼동 밥앤밥
영업/정상,서울특별시 강남구 역삼동 735-10 지상1층,"서울특별시 강남구 테헤란로14길 5 (역삼동,지상1층)",해머스미스커피 역삼테헤란로점,44274.61876,44276.11111,커피숍,202866.4984,444098.4002,커피숍,서울특별시,강남구,테헤란로14길 5 (역삼동 해머스미스커피 역삼테헤란로점
영업/정상,서울특별시 강남구 청담동 31-17번지 지상1층,,끽다래,39731.66226,43343.99999,일반조리판매,,,일반조리판매,서울특별시,강남구, 끽다래
영업/정상,서울특별시 강남구 논현동 111-13번지 지상1층,"서울특별시 강남구 선릉로131길 8 (논현동,지상1층)",쎄리오,40787.57789,43343.99999,다방,203489.9927,446195.1892,다방,서울특별시,강남구,선릉로131길 8 (논현동 쎄리오
영업/정상,서울특별시 강남구 역삼동 662-13번지 지상1층,"서울특별시 강남구 언주로97길 8 (역삼동,지상1층)",탐앤탐스언주로점,43269.57582,43343.99999,다방,203528.6903,444810.4941,다방,서울특별시,강남구,언주로97길 8 (역삼동 탐앤탐스언주로점
영업/정상,서울특별시 강남구 삼성동 159번지,"서울특별시 강남구 영동대로 513, 3층 (삼성동, 코엑스 전시관D홀)",아리수식품,42326.48084,43343.99999,일반조리판매,205130.5917,445590.0968,일반조리판매,서울특별시,강남구,영동대로 513 아리수식품
영업/정상,서울특별시 강남구 역삼동 825-21번지 지상1층,"서울특별시 강남구 테헤란로4길 12 (역삼동,지상1층)",훼미리마트,39735.61627,43343.99999,편의점,202545.0597,443928.7783,편의점,서울특별시,강남구,테헤란로4길 12 (역삼동 훼미리마트
영업/정상,서울특별시 강남구 압구정동 515-0번지 지하1층,"서울특별시 강남구 압구정로 407 (압구정동,지하1층)",세영아이테크,39870.62325,43343.99999,백화점,203604.7617,447316.2228,백화점,서울특별시,강남구,압구정로 407 (압구정동 세영아이테크
영업/정상,서울특별시 강남구 논현동 242-54번지 1층,"서울특별시 강남구 선릉로 661 (논현동,1층)",이디야강남구청역점,39681.61965,43343.99999,다방,203605.2778,445929.3411,다방,서울특별시,강남구,선릉로 661 (논현동 이디야강남구청역점
영업/정상,서울특별시 강남구 대치동 893-0번지 롯데캐슬(아)생활편의시설 지하1층 B14호,"서울특별시 강남구 삼성로85길 11 (대치동,롯데캐슬(아)생활편의시설 지하1층 B14호)",빽다방 강남포스코센터점,43762.47056,43764.11111,패스트푸드,204921.5013,444728.0942,패스트푸드,서울특별시,강남구,삼성로85길 11 (대치동 빽다방 강남포스코센터점
영업/정상,서울특별시 강남구 역삼동 707-1번지 지하1층B110호,"서울특별시 강남구 테헤란로 310 (역삼동,지하1층B110호)",선릉110,43917.61648,43919.11111,다방,203890.256,444513.3304,다방,서울특별시,강남구,테헤란로 310 (역삼동 선릉110
영업/정상,서울특별시 강남구 일원동 50 서울삼성병원 1층,"서울특별시 강남구 일원로 81, 지상1층 (일원동, 서울삼성병원)",(주)보나비 아티제 일원로비점,45258.65936,45260.11111,다방,207534.4946,442943.8604,다방,서울특별시,강남구,일원로 81 (주)보나비 아티제 일원로비점
영업/정상,서울특별시 강남구 삼성동 149-17번지,"서울특별시 강남구 봉은사로84길 24-1, 지상2층 (삼성동)",커피플라이 역삼점,43979.51461,43981.11111,커피숍,204862.3201,445489.1092,커피숍,서울특별시,강남구,봉은사로84길 24-1 커피플라이 역삼점
영업/정상,서울특별시 강남구 개포동 186-17번지,"서울특별시 강남구 개포로 512, 1층 109호 (개포동)",이삭토스트 개포동역점,42492.50296,43343.99999,일반조리판매,206016.3899,443010.28,일반조리판매,서울특별시,강남구,개포로 512 이삭토스트 개포동역점
영업/정상,서울특별시 강남구 수서동 201-5,"서울특별시 강남구 밤고개로 99, 지하2층 SB27호 (수서동)",세븐일레븐 수서역사5호점,45314.71916,45316.11111,편의점,209246.6679,442397.7646,편의점,서울특별시,강남구,밤고개로 99 세븐일레븐 수서역사5호점
영업/정상,서울특별시 강남구 청담동 124-11번지,"서울특별시 강남구 압구정로79길 32, 지상1층 103호 (청담동)",미스터수우프,42761.51038,43343.99999,일반조리판매,204334.5385,446977.3794,일반조리판매,서울특별시,강남구,압구정로79길 32 미스터수우프
영업/정상,서울특별시 강남구 압구정동 429번지,"서울특별시 강남구 압구정로 165, 지하1층 (압구정동, 현대백화점본점)",코이카페(현대백화점 압구정점),42566.71597,43343.99999,커피숍,202358.5057,447232.9557,커피숍,서울특별시,강남구,압구정로 165 코이카페(현대백화점 압구정점)
영업/정상,서울특별시 강남구 역삼동 735-17,"서울특별시 강남구 논현로85길 52, 1층 114호 (역삼동, 역삼푸르지오시티)",만랩커피,44421.54119,44423.11111,커피숍,202905.3032,443996.9848,커피숍,서울특별시,강남구,논현로85길 52 만랩커피
영업/정상,서울특별시 강남구 역삼동 751-16번지,"서울특별시 강남구 역삼로 139, 1층 103호 (역삼동)",클래식플라워 까페,42717.54295,43343.99999,커피숍,202997.6846,443603.0959,커피숍,서울특별시,강남구,역삼로 139 클래식플라워 까페
영업/정상,서울특별시 강남구 신사동 509-7,"서울특별시 강남구 도산대로1길 28, 지상1층 (신사동)",세븐일레븐 신강남신사점,45238.55083,45240.11111,편의점,201685.7235,446261.3178,편의점,서울특별시,강남구,도산대로1길 28 세븐일레븐 신강남신사점
영업/정상,서울특별시 강남구 청담동 91번지,"서울특별시 강남구 도산대로57길 8, 지상1층 102호 (청담동, 승원빌딩)",청담91 떡볶이,43931.61977,43933.11111,일반조리판매,203591.5201,446879.1178,일반조리판매,서울특별시,강남구,도산대로57길 8 청담91 떡볶이
영업/정상,서울특별시 강남구 삼성동 159-7번지,"서울특별시 강남구 테헤란로 517, 지하1층 (삼성동, 현대백화점)",아방가르드,42766.61034,43343.99999,백화점,205210.3588,445154.4223,백화점,서울특별시,강남구,테헤란로 517 아방가르드
영업/정상,서울특별시 강남구 대치동 942-0번지,서울특별시 강남구 테헤란로 504 (대치동),해성커피숍,43068.63399,43343.99999,다방,205003.873,444927.3396,다방,서울특별시,강남구,테헤란로 504 (대치동) 해성커피숍
영업/정상,서울특별시 강남구 대치동 991-1,"서울특별시 강남구 도곡로 526, 지하1층 (대치동)",쓰리팝 대치점,44348.59657,44350.11111,일반조리판매,205583.2506,444151.6015,일반조리판매,서울특별시,강남구,도곡로 526 쓰리팝 대치점
영업/정상,서울특별시 강남구 도곡동 467-7번지,"서울특별시 강남구 언주로30길 21, 에이동 지하2층 B201-3호 (도곡동, 아카데미스위트 상가)",키즈카페 하이아이,42696.63027,43343.99999,키즈카페,204538.1449,442942.8535,키즈카페,서울특별시,강남구,언주로30길 21 키즈카페 하이아이
영업/정상,서울특별시 강남구 대치동 941-26번지,"서울특별시 강남구 도곡로 445, 1층 102호 (대치동, 현민빌딩)",김선생 대치점,43446.46858,43448.11111,기타 휴게음식점,205150.2354,444050.868,기타 휴게음식점,서울특별시,강남구,도곡로 445 김선생 대치점
영업/정상,서울특별시 강남구 역삼동 601-15번지,"서울특별시 강남구 봉은사로 114, 지하1층 (역삼동)",세븐일레븐 역삼보브점,42429.60223,43343.99999,편의점,202238.9373,444723.2909,편의점,서울특별시,강남구,봉은사로 114 세븐일레븐 역삼보브점
영업/정상,서울특별시 강남구 압구정동 429번지 현대백화점 지하1층,"서울특별시 강남구 압구정로 165, 지하1층 (압구정동, 현대백화점)",하니앤손스,42426.40419,43343.99999,커피숍,202358.5057,447232.9557,커피숍,서울특별시,강남구,압구정로 165 하니앤손스
영업/정상,서울특별시 강남구 삼성동 113-7,"서울특별시 강남구 봉은사로 432, 지상1, 2층 (삼성동)",한국맥도날드(유) 강남삼성DT점,44729.38765,44731.11111,패스트푸드,204117.3669,445407.4935,패스트푸드,서울특별시,강남구,봉은사로 432 한국맥도날드(유) 강남삼성DT점
영업/정상,서울특별시 강남구 신사동 566-31번지,"서울특별시 강남구 도산대로27길 43, 1층 (신사동)",카페로운,42669.55541,43343.99999,커피숍,202350.7056,446727.5823,커피숍,서울특별시,강남구,도산대로27길 43 카페로운
영업/정상,서울특별시 강남구 역삼동 825-19번지,"서울특별시 강남구 테헤란로4길 6, 지하1층 B111호 (역삼동, 강남역센트럴푸르지오시티)",슈가더더블유(Sugar the W),42440.44395,43343.99999,기타 휴게음식점,202488.6862,443956.1467,기타 휴게음식점,서울특별시,강남구,테헤란로4길 6 슈가더더블유(Sugar the W)
영업/정상,서울특별시 강남구 개포동 186-1번지,서울특별시 강남구 삼성로 38 (개포동),개포미니다실,37105,43343.99999,다방,205838.5588,442943.8093,다방,서울특별시,강남구,삼성로 38 (개포동) 개포미니다실
영업/정상,서울특별시 강남구 신사동 514-16번지,서울특별시 강남구 도산대로 121 (신사동),은정,43069.4634,43343.99999,다방,201850.6176,446131.5104,다방,서울특별시,강남구,도산대로 121 (신사동) 은정
영업/정상,서울특별시 강남구 청담동 49-21번지,서울특별시 강남구 삼성로 762 (청담동),빠스퀴니,37337,43343.99999,다방,204212.5195,446768.0383,다방,서울특별시,강남구,삼성로 762 (청담동) 빠스퀴니
영업/정상,서울특별시 강남구 역삼동 748-31번지,서울특별시 강남구 역삼로 161 (역삼동),한일다방,37341,43343.99999,다방,203172.0836,443676.2725,다방,서울특별시,강남구,역삼로 161 (역삼동) 한일다방
영업/정상,서울특별시 강남구 압구정동 429번지,"서울특별시 강남구 압구정로 165, 지하1층 (압구정동, 현대백화점)",키세키,42494.58225,43343.99999,백화점,202358.5057,447232.9557,백화점,서울특별시,강남구,압구정로 165 키세키
영업/정상,서울특별시 강남구 삼성동 114-8번지,"서울특별시 강남구 봉은사로 442, 1층 (삼성동)",이디야커피 삼성중앙점,43161.70951,43343.99999,커피숍,204194.5742,445450.8398,커피숍,서울특별시,강남구,봉은사로 442 이디야커피 삼성중앙점
영업/정상,서울특별시 강남구 일원동 645-8,"서울특별시 강남구 일원로9길 68, 1층 (일원동)",CAFE FOR REST 까페 포레스트,44575.59403,44577.11111,커피숍,207620.3648,443182.0432,커피숍,서울특별시,강남구,일원로9길 68 CAFE FOR REST 까페 포레스트
영업/정상,서울특별시 강남구 논현동 237-11번지,서울특별시 강남구 언주로 601 (논현동),장원,36728,43343.99999,다방,203265.9525,445178.1889,다방,서울특별시,강남구,언주로 601 (논현동) 장원
영업/정상,서울특별시 강남구 논현동 231번지,"서울특별시 강남구 봉은사로37길 28, 2층 (논현동)",세븐일레븐 강남YMCA점,43865.42413,43867.11111,편의점,203109.4501,445315.2664,편의점,서울특별시,강남구,봉은사로37길 28 세븐일레븐 강남YMCA점
영업/정상,서울특별시 강남구 신사동 568-11번지,"서울특별시 강남구 압구정로18길 25, 1층 (신사동)",GS수퍼 신사점,42691.62762,43343.99999,편의점,202167.013,446808.0756,편의점,서울특별시,강남구,압구정로18길 25 GS수퍼 신사점
영업/정상,서울특별시 강남구 청담동 71-25번지,"서울특별시 강남구 학동로97길 20, 지상1층 (청담동)",세븐일레븐 청담튼튼병원점,43864.75112,43866.11111,편의점,204834.2306,446553.337,편의점,서울특별시,강남구,학동로97길 20 세븐일레븐 청담튼튼병원점
영업/정상,서울특별시 강남구 개포동 0번지,,향미,37722,43343.99999,다방,,,다방,서울특별시,강남구, 향미
영업/정상,서울특별시 강남구 역삼동 681-0번지,서울특별시 강남구 봉은사로 304 (역삼동),한누리,37341,43343.99999,다방,203502.7507,445197.6166,다방,서울특별시,강남구,봉은사로 304 (역삼동) 한누리
영업/정상,서울특별시 강남구 도곡동 527-3번지,"서울특별시 강남구 선릉로 225, 지하1층 B141호 (도곡동, 도곡렉슬상가)",오마뎅,42759.57516,43343.99999,일반조리판매,204586.37,443682.9741,일반조리판매,서울특별시,강남구,선릉로 225 오마뎅
영업/정상,서울특별시 강남구 역삼동 662-7번지,"서울특별시 강남구 언주로 547, 1층 (역삼동)",티파니,43213.89787,43343.99999,커피숍,203468.914,444937.661,커피숍,서울특별시,강남구,언주로 547 티파니
영업/정상,서울특별시 강남구 청담동 35-5번지,"서울특별시 강남구 삼성로135길 33, 지상1층 (청담동)",청담분식,42767.73433,43343.99999,일반조리판매,204055.7052,446372.1939,일반조리판매,서울특별시,강남구,삼성로135길 33 청담분식
영업/정상,서울특별시 강남구 대치동 937번지 롯데백화점 지하1층,"서울특별시 강남구 도곡로 401, 지하1층 (대치동, 롯데백화점)",타이쇼,42422.38532,43343.99999,백화점,204669.5434,443873.6212,백화점,서울특별시,강남구,도곡로 401 타이쇼
영업/정상,서울특별시 강남구 대치동 622번지,"서울특별시 강남구 남부순환로 2927, 지상1층 130호 (대치동, 대치클레시아)",스물하나,42979.57579,43343.99999,커피숍,205255.0884,443524.5999,커피숍,서울특별시,강남구,남부순환로 2927 스물하나
영업/정상,서울특별시 강남구 신사동 614-7번지,"서울특별시 강남구 압구정로 212, 1층 18,19호 (신사동)",쥬씨(압구정2호점),42419.63568,43343.99999,커피숍,202622.6144,447287.2483,커피숍,서울특별시,강남구,압구정로 212 쥬씨(압구정2호점)
영업/정상,서울특별시 강남구 삼성동 159-7번지,"서울특별시 강남구 테헤란로 517, 지하1층 (삼성동, 무역센터 현대백화점)",백미당 현대무역센터점,43613.63666,43615.11111,커피숍,205210.3588,445154.4223,커피숍,서울특별시,강남구,테헤란로 517 백미당 현대무역센터점
영업/정상,서울특별시 강남구 신사동 585-11번지,서울특별시 강남구 논현로 829 (신사동),그린,37337,43343.99999,다방,202399.8742,446683.8376,다방,서울특별시,강남구,논현로 829 (신사동) 그린
영업/정상,서울특별시 강남구 신사동 661-0번지 쌍용상가지하4,"서울특별시 강남구 압구정로 336 (신사동,쌍용상가지하4)",초원,36486,43343.99999,다방,203335.7646,447309.191,다방,서울특별시,강남구,압구정로 336 (신사동 초원
영업/정상,서울특별시 강남구 청담동 124-5번지,서울특별시 강남구 도산대로 513 (청담동),미니스톱청담점,37337,43343.99999,과자점,204294.5,446955.0502,과자점,서울특별시,강남구,도산대로 513 (청담동) 미니스톱청담점
영업/정상,서울특별시 강남구 역삼동 614-7번지,"서울특별시 강남구 봉은사로16길 31, 지상1층 (역삼동)",룰루케이터링,42530.47134,43343.99999,일반조리판매,202510.7833,444681.9206,일반조리판매,서울특별시,강남구,봉은사로16길 31 룰루케이터링
영업/정상,서울특별시 강남구 삼성동 159,"서울특별시 강남구 영동대로 513, 1층 B003호 (삼성동, 코엑스몰)",빌리엔젤 삼성코엑스점,44323.73956,44325.11111,백화점,205130.5917,445590.0968,백화점,서울특별시,강남구,영동대로 513 빌리엔젤 삼성코엑스점
영업/정상,서울특별시 강남구 논현동 229-26번지,"서울특별시 강남구 논현로114길 11, B01호 (논현동)",GS25 논현한영,42605.72438,43343.99999,편의점,202964.1377,445180.4866,편의점,서울특별시,강남구,논현로114길 11 GS25 논현한영
영업/정상,서울특별시 강남구 대치동 899-16 우희빌딩,"서울특별시 강남구 역삼로63길 19, 우희빌딩 지상2층 (대치동)",레이어 프로젝트(Layer project),44988.70615,44990.11111,기타 휴게음식점,204522.5422,444464.7019,기타 휴게음식점,서울특별시,강남구,역삼로63길 19 레이어 프로젝트(Layer project)
영업/정상,서울특별시 강남구 역삼동 814-1번지,서울특별시 강남구 강남대로 446 (역삼동),까치,37342,43343.99999,다방,202230.7986,444474.6226,다방,서울특별시,강남구,강남대로 446 (역삼동) 까치
영업/정상,서울특별시 강남구 역삼동 705-27,"서울특별시 강남구 테헤란로 337, 1층 (역삼동)",써브웨이 선릉점,45250.45088,45252.11111,패스트푸드,204215.1626,444731.3865,패스트푸드,서울특별시,강남구,테헤란로 337 써브웨이 선릉점
영업/정상,서울특별시 강남구 율현동 192-8번지,"서울특별시 강남구 밤고개로 252, 지상1층 102호 (율현동)",CU 율현중앙점,42768.70635,43343.99999,편의점,209393.5032,441084.3712,편의점,서울특별시,강남구,밤고개로 252 CU 율현중앙점
영업/정상,서울특별시 강남구 역삼동 659-8번지,"서울특별시 강남구 논현로 546, 1층 (역삼동)",청담사주앤카페,42767.69843,43343.99999,커피숍,203048.943,444750.8914,커피숍,서울특별시,강남구,논현로 546 청담사주앤카페
영업/정상,서울특별시 강남구 신사동 533-11,"서울특별시 강남구 압구정로12길 32, 지상2층,3층 (신사동)",스타벅스 신사가로수점,44973.47359,44975.11111,커피숍,201918.7048,446631.3502,커피숍,서울특별시,강남구,압구정로12길 32 스타벅스 신사가로수점
영업/정상,서울특별시 강남구 청담동 132-16번지,"서울특별시 강남구 학동로101길 15, 지상3층 (청담동)",원더블즈플레이파크 청담점,42760.51369,43343.99999,기타 휴게음식점,205004.0867,446564.6597,기타 휴게음식점,서울특별시,강남구,학동로101길 15 원더블즈플레이파크 청담점
영업/정상,서울특별시 강남구 역삼동 790-5번지,"서울특별시 강남구 역삼로 176, 지상1층 (역삼동)",카페 리빈,42678.39179,43343.99999,커피숍,203333.7795,443681.5219,커피숍,서울특별시,강남구,역삼로 176 카페 리빈
영업/정상,서울특별시 강남구 개포동 652번지,"서울특별시 강남구 개포로 307, 지하1층 13-1호 (개포동, 우성3차아파트상가)",도란도란,42677.69733,43343.99999,일반조리판매,204884.3989,442421.4749,일반조리판매,서울특별시,강남구,개포로 307 도란도란
영업/정상,서울특별시 강남구 개포동 186-16번지,"서울특별시 강남구 개포로 510, 지상1층 101, 102호 (개포동)",배스킨라빈스 개포점,42662.40124,43343.99999,아이스크림,205975.9142,443009.6133,아이스크림,서울특별시,강남구,개포로 510 배스킨라빈스 개포점
영업/정상,서울특별시 강남구 수서동 713,"서울특별시 강남구 밤고개로1길 10, 지하2층 229호 (수서동, 현대벤처빌)","커피,온 수서현대벤처빌점",44378.62068,44380.11111,커피숍,208937.7607,442873.588,커피숍,서울특별시,강남구,"밤고개로1길 10 커피,온 수서현대벤처빌점"
영업/정상,서울특별시 강남구 논현동 122-2번지,"서울특별시 강남구 학동로 114, 1층 (논현동)",셀렉토커피 논현점,42543.67064,43343.99999,커피숍,201986.7669,445462.0373,커피숍,서울특별시,강남구,학동로 114 셀렉토커피 논현점
영업/정상,서울특별시 강남구 청담동 112-14번지,"서울특별시 강남구 도산대로83길 40, 1층 (청담동)",하라고커피숍,43789.659,43791.11111,커피숍,204257.4441,447190.578,커피숍,서울특별시,강남구,도산대로83길 40 하라고커피숍
영업/정상,서울특별시 강남구 대치동 511-0번지,서울특별시 강남구 남부순환로 3032 (대치동),미도다방,37105,43343.99999,다방,205886.2868,443467.6118,다방,서울특별시,강남구,남부순환로 3032 (대치동) 미도다방
영업/정상,서울특별시 강남구 삼성동 159-1번지 지하1층,"서울특별시 강남구 영동대로 511 (삼성동,지하1층)",무역센터현대백화점,43935.61038,43937.11111,일반조리판매,205340.6311,445354.5711,일반조리판매,서울특별시,강남구,영동대로 511 (삼성동 무역센터현대백화점
영업/정상,서울특별시 강남구 개포동 1244-14번지,"서울특별시 강남구 개포로15길 10, 1층 (개포동)",지에스25 강남개포점,42643.63593,43343.99999,편의점,203938.9593,441892.1014,편의점,서울특별시,강남구,개포로15길 10 지에스25 강남개포점
영업/정상,서울특별시 강남구 논현동 170-2번지,"서울특별시 강남구 논현로115길 69, 1층 (논현동)",GS논현평화점,42643.49977,43343.99999,편의점,202362.2407,445124.5261,편의점,서울특별시,강남구,논현로115길 69 GS논현평화점
영업/정상,서울특별시 강남구 압구정동 429번지,"서울특별시 강남구 압구정로 165, 지하1층 (압구정동)",스타족발,42460.67005,43343.99999,일반조리판매,202358.5057,447232.9557,일반조리판매,서울특별시,강남구,압구정로 165 스타족발
영업/정상,서울특별시 강남구 역삼동 736-51번지,"서울특별시 강남구 논현로87길 15-4, 1층 (역삼동, 강남스테이)",강남 스테이(GANGNAM STAY),42474.50785,43343.99999,커피숍,203064.3851,444133.3386,커피숍,서울특별시,강남구,논현로87길 15-4 강남 스테이(GANGNAM STAY)
영업/정상,서울특별시 강남구 역삼동 798-29번지,"서울특별시 강남구 논현로63길 19, 지상1층 (역삼동)",GS25역삼대홍점,42682.58302,43343.99999,편의점,203409.6065,443365.8559,편의점,서울특별시,강남구,논현로63길 19 GS25역삼대홍점
영업/정상,서울특별시 강남구 역삼동 817-7번지 지상3층,"서울특별시 강남구 테헤란로1길 30 (역삼동,지상3층)",양이양이,40591.66331,43343.99999,다방,202364.1816,444231.8615,다방,서울특별시,강남구,테헤란로1길 30 (역삼동 양이양이
영업/정상,서울특별시 강남구 신사동 629-26번지 지상1층,"서울특별시 강남구 도산대로 237, 지상1층 (신사동)",(주)AHC플레이존 신사점 카페테리아,43326.62977,43343.99999,커피숍,202849.018,446601.2163,커피숍,서울특별시,강남구,도산대로 237 (주)AHC플레이존 신사점 카페테리아
영업/정상,서울특별시 강남구 도곡동 419-5번지,"서울특별시 강남구 논현로30길 51, 1층 (도곡동)",지에스25 도곡매봉지점,42349.63527,43343.99999,기타 휴게음식점,203975.3392,442557.792,기타 휴게음식점,서울특별시,강남구,논현로30길 51 지에스25 도곡매봉지점
영업/정상,서울특별시 강남구 역삼동 804,"서울특별시 강남구 강남대로 지하 396, 지하1층 B-31호 (역삼동)",바닐라 스카이 본점,45314.65596,45316.11111,기타 휴게음식점,203319.7292,444338.1622,기타 휴게음식점,서울특별시,강남구,강남대로 지하 396 바닐라 스카이 본점
영업/정상,서울특별시 강남구 삼성동 92-6번지,"서울특별시 강남구 영동대로118길 30-12, 1층 (삼성동)",(주)티피케이,43320.41127,43343.99999,커피숍,205467.7885,446089.8147,커피숍,서울특별시,강남구,영동대로118길 30-12 (주)티피케이
영업/정상,서울특별시 강남구 삼성동 153-11,"서울특별시 강남구 삼성로100길 23-9, 지하1층 (삼성동)",블루라팽 커피,44036.49799,44038.11111,커피숍,204968.0639,445380.2493,커피숍,서울특별시,강남구,삼성로100길 23-9 블루라팽 커피
영업/정상,서울특별시 강남구 삼성동 75-6번지,"서울특별시 강남구 봉은사로 509, 지상1층 (삼성동)",말리카(Mallika),42654.67189,43343.99999,커피숍,204755.7874,445709.711,커피숍,서울특별시,강남구,봉은사로 509 말리카(Mallika)
영업/정상,서울특별시 강남구 대치동 937-0번지 그랜드백화   22호,"서울특별시 강남구 도곡로 401, 22호 (대치동,그랜드백화)",제일,37105,43343.99999,백화점,204669.5434,443873.6212,백화점,서울특별시,강남구,도곡로 401 제일
영업/정상,서울특별시 강남구 대치동 953-15번지,"서울특별시 강남구 역삼로 531, 1층 (대치동)",위드미편의점,42523.74481,43343.99999,편의점,205325.1485,444653.1489,편의점,서울특별시,강남구,역삼로 531 위드미편의점
영업/정상,서울특별시 강남구 역삼동 817-11,"서울특별시 강남구 강남대로96길 9, 지상1층 (역삼동)",(주)코리아세븐 뉴강남센터점,45001.61433,45003.11111,편의점,202382.761,444185.9164,편의점,서울특별시,강남구,강남대로96길 9 (주)코리아세븐 뉴강남센터점
영업/정상,서울특별시 강남구 신사동 638-13번지,"서울특별시 강남구 언주로 874, 지하1층 (신사동, 쌍봉빌딩)",바운싱휘트니스,42522.54471,43343.99999,커피숍,202962.4418,447371.8663,커피숍,서울특별시,강남구,언주로 874 바운싱휘트니스
영업/정상,서울특별시 강남구 자곡동 602번지 LH강남아이파크 상가동 지상1층 101호,"서울특별시 강남구 자곡로 175, 상가동 지상1층 101호 (자곡동, LH강남아이파크)",씨유강남자곡점,42521.42962,43343.99999,편의점,208902.5158,441391.2939,편의점,서울특별시,강남구,자곡로 175 씨유강남자곡점
영업/정상,서울특별시 강남구 자곡동 638번지 세곡드림시티 지상1층 101~103호,"서울특별시 강남구 자곡로 120, 지상1층 101~103호 (자곡동, 세곡드림시티)",카페 씨내(cafe  Signet),43248.62372,43343.99999,커피숍,208467.3289,441108.4997,커피숍,서울특별시,강남구,자곡로 120 카페 씨내(cafe  Signet)
영업/정상,서울특별시 강남구 대치동 900-25,"서울특별시 강남구 역삼로67길 25, 1층 (대치동)",세븐일레븐 대치선릉로점,45314.73471,45316.11111,편의점,204574.24,444532.9465,편의점,서울특별시,강남구,역삼로67길 25 세븐일레븐 대치선릉로점
영업/정상,서울특별시 강남구 역삼동 826-37번지,"서울특별시 강남구 테헤란로4길 46, 1층 (역삼동, 쌍용플래티넘밸류)",GS25 강남쌍용점,42515.50244,43343.99999,편의점,202619.0981,443688.6917,편의점,서울특별시,강남구,테헤란로4길 46 GS25 강남쌍용점
영업/정상,서울특별시 강남구 자곡동 619번지,"서울특별시 강남구 자곡로3길 21, 지하2층 (자곡동)",CU자곡힐스테이트점,42514.72471,43343.99999,편의점,207775.5316,441014.8109,편의점,서울특별시,강남구,자곡로3길 21 CU자곡힐스테이트점
영업/정상,서울특별시 강남구 개포동 1201번지,"서울특별시 강남구 개포로22길 47, 1층 103호 (개포동)",커피브루(COFFEE BRU),42513.65861,43343.99999,커피숍,204358.8312,441569.6432,커피숍,서울특별시,강남구,개포로22길 47 커피브루(COFFEE BRU)
영업/정상,서울특별시 강남구 대치동 960-5,"서울특별시 강남구 삼성로 402, 1층 (대치동)",스타벅스 대치사거리점,44985.83542,44988.11111,커피숍,205136.9346,444576.067,커피숍,서울특별시,강남구,삼성로 402 스타벅스 대치사거리점
영업/정상,서울특별시 강남구 압구정동 415번지,"서울특별시 강남구 압구정로 113-22, 2층 4-1, 5호 (압구정동, 미성상가)",에스시티 스터디카페 협동조합,42559.52781,43343.99999,커피숍,201667.7869,446941.5633,커피숍,서울특별시,강남구,압구정로 113-22 에스시티 스터디카페 협동조합
영업/정상,서울특별시 강남구 도곡동 467-7,"서울특별시 강남구 언주로30길 21, A동 지하1층 (도곡동, 아카데미스위트)",롯데프리미엄푸드마켓 도곡점,45006.46655,45008.11111,기타 휴게음식점,204538.1449,442942.8535,기타 휴게음식점,서울특별시,강남구,언주로30길 21 롯데프리미엄푸드마켓 도곡점
영업/정상,서울특별시 강남구 신사동 609,"서울특별시 강남구 압구정로30길 17, 1층 108,109,110호 (신사동, 이소니프라자)",스타벅스 압구정점,44973.47002,44975.11111,다방,202541.8101,447121.0253,다방,서울특별시,강남구,압구정로30길 17 스타벅스 압구정점
영업/정상,서울특별시 강남구 대치동 965-3번지 1층4호,"서울특별시 강남구 역삼로 524 (대치동,1층4호)",빅마마,41312.58498,43343.99999,일반조리판매,205286.9728,444596.1255,일반조리판매,서울특별시,강남구,역삼로 524 (대치동 빅마마
영업/정상,서울특별시 강남구 역삼동 769-8번지,"서울특별시 강남구 논현로72길 13, 1층 (역삼동)",지에스25 역삼싱아점,42633.66646,43343.99999,편의점,203515.6357,443738.0675,편의점,서울특별시,강남구,논현로72길 13 지에스25 역삼싱아점
영업/정상,서울특별시 강남구 자곡동 476-67번지,"서울특별시 강남구 자곡로7길 22-2, 지하1층 (자곡동)",리얼빈,42633.56662,43343.99999,커피숍,208630.753,441256.7751,커피숍,서울특별시,강남구,자곡로7길 22-2 리얼빈
영업/정상,서울특별시 강남구 개포동 13-3번지,"서울특별시 강남구 개포로 623, 1층 101호 (개포동, 대청타워)",지니어스 커피 대청역점,42636.52851,43343.99999,커피숍,206970.9193,443574.4116,커피숍,서울특별시,강남구,개포로 623 지니어스 커피 대청역점
영업/정상,서울특별시 강남구 신사동 162-16번지 .17,,에이엠피엠코리아,37330,43343.99999,편의점,,,편의점,서울특별시,강남구, 에이엠피엠코리아
